order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_amount,line_total,line_profit
ITEM-0029629,ORD-015464,PROD-0178,1,754.53,269.93,0.0,754.53,484.6
ITEM-0029630,ORD-015465,PROD-0014,2,639.1,406.85,0.0,1278.2,464.5
ITEM-0029631,ORD-015465,PROD-0099,1,104.92,49.23,0.0,104.92,55.69
ITEM-0029632,ORD-015465,PROD-0126,3,107.32,41.55,0.0,321.96,197.31
ITEM-0029633,ORD-015466,PROD-0114,2,13.39,6.41,0.0,26.78,13.96
ITEM-0029634,ORD-015466,PROD-0066,1,417.62,172.83,0.0,417.62,244.79
ITEM-0029635,ORD-015467,PROD-0097,2,236.1,106.01,23.61,424.98,212.96
ITEM-0029636,ORD-015467,PROD-0129,1,225.93,89.48,22.59,203.34,113.86
ITEM-0029637,ORD-015467,PROD-0183,1,84.2,35.98,8.42,75.78,39.8
ITEM-0029638,ORD-015468,PROD-0014,3,639.1,406.85,63.91,1725.57,505.02
ITEM-0029639,ORD-015469,PROD-0052,3,664.45,239.02,0.0,1993.35,1276.29
ITEM-0029640,ORD-015470,PROD-0156,3,125.96,69.98,6.3,358.98,149.04
ITEM-0029641,ORD-015471,PROD-0001,3,953.45,349.12,0.0,2860.35,1812.99
ITEM-0029642,ORD-015472,PROD-0122,1,57.35,21.1,0.0,57.35,36.25
ITEM-0029643,ORD-015473,PROD-0164,1,327.47,160.69,0.0,327.47,166.78
ITEM-0029644,ORD-015474,PROD-0090,3,483.59,254.08,0.0,1450.77,688.53
ITEM-0029645,ORD-015475,PROD-0105,1,11.07,4.03,0.0,11.07,7.04
ITEM-0029646,ORD-015475,PROD-0032,1,215.26,86.82,0.0,215.26,128.44
ITEM-0029647,ORD-015475,PROD-0024,2,2202.91,887.86,0.0,4405.82,2630.1
ITEM-0029648,ORD-015476,PROD-0057,2,60.69,27.25,6.07,109.24,54.74
ITEM-0029649,ORD-015476,PROD-0132,2,176.9,94.24,17.69,318.42,129.94
ITEM-0029650,ORD-015476,PROD-0169,2,202.66,124.51,20.27,364.78,115.76
ITEM-0029651,ORD-015476,PROD-0180,3,144.79,71.3,14.48,390.93,177.03
ITEM-0029652,ORD-015476,PROD-0161,3,272.47,114.77,27.25,735.66,391.35
ITEM-0029653,ORD-015477,PROD-0148,2,227.91,118.46,0.0,455.82,218.9
ITEM-0029654,ORD-015477,PROD-0011,3,908.06,554.12,0.0,2724.18,1061.82
ITEM-0029655,ORD-015477,PROD-0171,3,222.3,111.96,0.0,666.9,331.02
ITEM-0029656,ORD-015478,PROD-0171,2,222.3,111.96,0.0,444.6,220.68
ITEM-0029657,ORD-015478,PROD-0079,1,177.26,73.51,0.0,177.26,103.75
ITEM-0029658,ORD-015479,PROD-0189,1,219.38,98.56,0.0,219.38,120.82
ITEM-0029659,ORD-015479,PROD-0016,2,1106.41,602.49,0.0,2212.82,1007.84
ITEM-0029660,ORD-015480,PROD-0105,3,11.07,4.03,0.0,33.21,21.12
ITEM-0029661,ORD-015480,PROD-0038,2,78.94,29.22,0.0,157.88,99.44
ITEM-0029662,ORD-015480,PROD-0107,1,14.58,8.33,0.0,14.58,6.25
ITEM-0029663,ORD-015480,PROD-0125,3,14.84,6.3,0.0,44.52,25.62
ITEM-0029664,ORD-015481,PROD-0078,3,403.87,182.94,0.0,1211.61,662.79
ITEM-0029665,ORD-015481,PROD-0196,3,104.53,69.4,0.0,313.59,105.39
ITEM-0029666,ORD-015482,PROD-0151,2,307.15,140.78,0.0,614.3,332.74
ITEM-0029667,ORD-015482,PROD-0021,1,643.54,361.56,0.0,643.54,281.98
ITEM-0029668,ORD-015483,PROD-0114,2,13.39,6.41,1.34,24.1,11.28
ITEM-0029669,ORD-015483,PROD-0072,1,272.93,113.86,27.29,245.64,131.78
ITEM-0029670,ORD-015483,PROD-0178,1,754.53,269.93,75.45,679.08,409.15
ITEM-0029671,ORD-015483,PROD-0093,2,665.7,288.19,66.57,1198.26,621.88
ITEM-0029672,ORD-015484,PROD-0083,3,430.7,156.43,0.0,1292.1,822.81
ITEM-0029673,ORD-015485,PROD-0074,3,948.75,408.83,0.0,2846.25,1619.76
ITEM-0029674,ORD-015486,PROD-0106,3,51.35,26.03,2.57,146.34,68.25
ITEM-0029675,ORD-015487,PROD-0132,3,176.9,94.24,0.0,530.7,247.98
ITEM-0029676,ORD-015487,PROD-0021,2,643.54,361.56,0.0,1287.08,563.96
ITEM-0029677,ORD-015487,PROD-0087,3,317.87,206.94,0.0,953.61,332.79
ITEM-0029678,ORD-015488,PROD-0154,1,38.97,24.91,1.95,37.02,12.11
ITEM-0029679,ORD-015488,PROD-0084,1,557.57,307.67,27.88,529.69,222.02
ITEM-0029680,ORD-015488,PROD-0113,2,74.56,31.26,3.73,141.66,79.14
ITEM-0029681,ORD-015489,PROD-0102,2,58.26,24.11,0.0,116.52,68.3
ITEM-0029682,ORD-015489,PROD-0159,1,270.31,96.88,0.0,270.31,173.43
ITEM-0029683,ORD-015489,PROD-0106,1,51.35,26.03,0.0,51.35,25.32
ITEM-0029684,ORD-015490,PROD-0042,3,37.56,21.85,0.0,112.68,47.13
ITEM-0029685,ORD-015491,PROD-0091,3,740.3,292.13,0.0,2220.9,1344.51
ITEM-0029686,ORD-015491,PROD-0132,3,176.9,94.24,0.0,530.7,247.98
ITEM-0029687,ORD-015492,PROD-0097,1,236.1,106.01,35.41,200.69,94.68
ITEM-0029688,ORD-015493,PROD-0108,3,61.92,26.64,0.0,185.76,105.84
ITEM-0029689,ORD-015493,PROD-0175,1,450.55,174.7,0.0,450.55,275.85
ITEM-0029690,ORD-015494,PROD-0097,3,236.1,106.01,47.22,566.64,248.61
ITEM-0029691,ORD-015495,PROD-0050,2,115.4,78.39,0.0,230.8,74.02
ITEM-0029692,ORD-015495,PROD-0189,3,219.38,98.56,0.0,658.14,362.46
ITEM-0029693,ORD-015495,PROD-0009,3,1051.81,420.85,0.0,3155.43,1892.88
ITEM-0029694,ORD-015496,PROD-0065,2,989.99,433.0,0.0,1979.98,1113.98
ITEM-0029695,ORD-015497,PROD-0187,1,465.85,205.36,46.59,419.26,213.9
ITEM-0029696,ORD-015498,PROD-0149,2,268.33,98.43,0.0,536.66,339.8
ITEM-0029697,ORD-015499,PROD-0111,2,36.62,14.88,0.0,73.24,43.48
ITEM-0029698,ORD-015499,PROD-0176,3,256.96,129.73,0.0,770.88,381.69
ITEM-0029699,ORD-015499,PROD-0099,1,104.92,49.23,0.0,104.92,55.69
ITEM-0029700,ORD-015500,PROD-0185,3,331.51,151.7,0.0,994.53,539.43
ITEM-0029701,ORD-015501,PROD-0025,1,62.17,24.46,0.0,62.17,37.71
ITEM-0029702,ORD-015501,PROD-0137,1,166.68,109.1,0.0,166.68,57.58
ITEM-0029703,ORD-015501,PROD-0163,3,21.52,12.0,0.0,64.56,28.56
ITEM-0029704,ORD-015502,PROD-0015,1,133.28,49.86,13.33,119.95,70.09
ITEM-0029705,ORD-015502,PROD-0059,1,513.82,312.52,51.38,462.44,149.92
ITEM-0029706,ORD-015502,PROD-0039,3,254.69,97.21,25.47,687.66,396.03
ITEM-0029707,ORD-015503,PROD-0008,3,257.48,142.33,0.0,772.44,345.45
ITEM-0029708,ORD-015503,PROD-0091,3,740.3,292.13,0.0,2220.9,1344.51
ITEM-0029709,ORD-015503,PROD-0055,3,660.14,307.03,0.0,1980.42,1059.33
ITEM-0029710,ORD-015503,PROD-0187,1,465.85,205.36,0.0,465.85,260.49
ITEM-0029711,ORD-015504,PROD-0013,3,441.97,287.6,22.1,1259.61,396.81
ITEM-0029712,ORD-015505,PROD-0099,3,104.92,49.23,5.25,299.01,151.32
ITEM-0029713,ORD-015505,PROD-0079,3,177.26,73.51,8.86,505.2,284.67
ITEM-0029714,ORD-015506,PROD-0145,1,117.19,76.02,0.0,117.19,41.17
ITEM-0029715,ORD-015507,PROD-0009,2,1051.81,420.85,105.18,1893.26,1051.56
ITEM-0029716,ORD-015507,PROD-0129,3,225.93,89.48,22.59,610.02,341.58
ITEM-0029717,ORD-015507,PROD-0088,2,568.95,356.46,56.9,1024.1,311.18
ITEM-0029718,ORD-015508,PROD-0130,3,61.86,25.24,0.0,185.58,109.86
ITEM-0029719,ORD-015508,PROD-0180,3,144.79,71.3,0.0,434.37,220.47
ITEM-0029720,ORD-015509,PROD-0189,3,219.38,98.56,0.0,658.14,362.46
ITEM-0029721,ORD-015509,PROD-0118,3,72.66,31.29,0.0,217.98,124.11
ITEM-0029722,ORD-015510,PROD-0147,3,130.44,86.16,0.0,391.32,132.84
ITEM-0029723,ORD-015510,PROD-0067,2,1063.26,426.7,0.0,2126.52,1273.12
ITEM-0029724,ORD-015511,PROD-0024,2,2202.91,887.86,110.15,4185.52,2409.8
ITEM-0029725,ORD-015511,PROD-0193,2,120.92,44.83,6.05,229.74,140.08
ITEM-0029726,ORD-015511,PROD-0077,2,734.34,321.57,36.72,1395.24,752.1
ITEM-0029727,ORD-015512,PROD-0131,3,235.16,118.91,11.76,670.2,313.47
ITEM-0029728,ORD-015512,PROD-0011,3,908.06,554.12,45.4,2587.98,925.62
ITEM-0029729,ORD-015513,PROD-0008,3,257.48,142.33,0.0,772.44,345.45
ITEM-0029730,ORD-015513,PROD-0133,2,207.44,103.69,0.0,414.88,207.5
ITEM-0029731,ORD-015514,PROD-0056,3,743.82,402.26,0.0,2231.46,1024.68
ITEM-0029732,ORD-015514,PROD-0008,3,257.48,142.33,0.0,772.44,345.45
ITEM-0029733,ORD-015515,PROD-0038,3,78.94,29.22,0.0,236.82,149.16
ITEM-0029734,ORD-015516,PROD-0186,3,178.64,112.52,0.0,535.92,198.36
ITEM-0029735,ORD-015516,PROD-0164,2,327.47,160.69,0.0,654.94,333.56
ITEM-0029736,ORD-015517,PROD-0070,1,451.91,321.17,22.6,429.31,108.14
ITEM-0029737,ORD-015517,PROD-0142,3,91.44,61.76,4.57,260.61,75.33
ITEM-0029738,ORD-015517,PROD-0178,2,754.53,269.93,37.73,1433.6,893.74
ITEM-0029739,ORD-015518,PROD-0137,1,166.68,109.1,16.67,150.01,40.91
ITEM-0029740,ORD-015518,PROD-0195,3,253.09,136.05,25.31,683.34,275.19
ITEM-0029741,ORD-015518,PROD-0118,1,72.66,31.29,7.27,65.39,34.1
ITEM-0029742,ORD-015518,PROD-0108,3,61.92,26.64,6.19,167.19,87.27
ITEM-0029743,ORD-015519,PROD-0076,3,250.97,90.86,0.0,752.91,480.33
ITEM-0029744,ORD-015519,PROD-0099,3,104.92,49.23,0.0,314.76,167.07
ITEM-0029745,ORD-015519,PROD-0024,3,2202.91,887.86,0.0,6608.73,3945.15
ITEM-0029746,ORD-015519,PROD-0022,1,598.01,333.47,0.0,598.01,264.54
ITEM-0029747,ORD-015519,PROD-0059,1,513.82,312.52,0.0,513.82,201.3
ITEM-0029748,ORD-015520,PROD-0042,1,37.56,21.85,0.0,37.56,15.71
ITEM-0029749,ORD-015521,PROD-0147,2,130.44,86.16,0.0,260.88,88.56
ITEM-0029750,ORD-015521,PROD-0133,1,207.44,103.69,0.0,207.44,103.75
ITEM-0029751,ORD-015521,PROD-0142,1,91.44,61.76,0.0,91.44,29.68
ITEM-0029752,ORD-015521,PROD-0055,3,660.14,307.03,0.0,1980.42,1059.33
ITEM-0029753,ORD-015522,PROD-0053,2,802.15,325.25,0.0,1604.3,953.8
ITEM-0029754,ORD-015523,PROD-0057,2,60.69,27.25,3.03,115.32,60.82
ITEM-0029755,ORD-015524,PROD-0110,1,46.23,23.26,6.93,39.3,16.04
ITEM-0029756,ORD-015524,PROD-0032,1,215.26,86.82,32.29,182.97,96.15
ITEM-0029757,ORD-015525,PROD-0105,3,11.07,4.03,1.11,29.88,17.79
ITEM-0029758,ORD-015526,PROD-0114,3,13.39,6.41,0.0,40.17,20.94
ITEM-0029759,ORD-015526,PROD-0192,3,443.84,170.23,0.0,1331.52,820.83
ITEM-0029760,ORD-015527,PROD-0151,3,307.15,140.78,0.0,921.45,499.11
ITEM-0029761,ORD-015527,PROD-0016,2,1106.41,602.49,0.0,2212.82,1007.84
ITEM-0029762,ORD-015528,PROD-0006,1,330.42,180.96,16.52,313.9,132.94
ITEM-0029763,ORD-015528,PROD-0122,2,57.35,21.1,2.87,108.96,66.76
ITEM-0029764,ORD-015528,PROD-0161,1,272.47,114.77,13.62,258.85,144.08
ITEM-0029765,ORD-015528,PROD-0191,1,353.82,141.69,17.69,336.13,194.44
ITEM-0029766,ORD-015528,PROD-0017,3,830.39,500.6,41.52,2366.61,864.81
ITEM-0029767,ORD-015529,PROD-0021,2,643.54,361.56,0.0,1287.08,563.96
ITEM-0029768,ORD-015530,PROD-0189,2,219.38,98.56,10.97,416.82,219.7
ITEM-0029769,ORD-015531,PROD-0123,3,92.64,34.73,0.0,277.92,173.73
ITEM-0029770,ORD-015531,PROD-0114,1,13.39,6.41,0.0,13.39,6.98
ITEM-0029771,ORD-015531,PROD-0182,2,415.31,183.33,0.0,830.62,463.96
ITEM-0029772,ORD-015531,PROD-0087,3,317.87,206.94,0.0,953.61,332.79
ITEM-0029773,ORD-015532,PROD-0131,1,235.16,118.91,23.52,211.64,92.73
ITEM-0029774,ORD-015532,PROD-0007,2,722.42,399.63,72.24,1300.36,501.1
ITEM-0029775,ORD-015532,PROD-0041,2,324.57,122.27,32.46,584.22,339.68
ITEM-0029776,ORD-015532,PROD-0185,3,331.51,151.7,33.15,895.08,439.98
ITEM-0029777,ORD-015533,PROD-0027,3,90.01,57.62,0.0,270.03,97.17
ITEM-0029778,ORD-015533,PROD-0138,3,312.0,114.25,0.0,936.0,593.25
ITEM-0029779,ORD-015533,PROD-0135,2,161.12,63.01,0.0,322.24,196.22
ITEM-0029780,ORD-015533,PROD-0197,1,64.18,39.8,0.0,64.18,24.38
ITEM-0029781,ORD-015534,PROD-0052,3,664.45,239.02,0.0,1993.35,1276.29
ITEM-0029782,ORD-015535,PROD-0070,1,451.91,321.17,0.0,451.91,130.74
ITEM-0029783,ORD-015536,PROD-0046,2,111.72,52.54,0.0,223.44,118.36
ITEM-0029784,ORD-015537,PROD-0170,1,406.1,148.77,60.91,345.19,196.42
ITEM-0029785,ORD-015538,PROD-0146,1,128.48,85.55,0.0,128.48,42.93
ITEM-0029786,ORD-015538,PROD-0009,2,1051.81,420.85,0.0,2103.62,1261.92
ITEM-0029787,ORD-015539,PROD-0055,3,660.14,307.03,0.0,1980.42,1059.33
ITEM-0029788,ORD-015540,PROD-0137,3,166.68,109.1,0.0,500.04,172.74
ITEM-0029789,ORD-015540,PROD-0004,3,918.1,642.56,0.0,2754.3,826.62
ITEM-0029790,ORD-015540,PROD-0105,2,11.07,4.03,0.0,22.14,14.08
ITEM-0029791,ORD-015540,PROD-0149,3,268.33,98.43,0.0,804.99,509.7
ITEM-0029792,ORD-015541,PROD-0095,2,210.91,137.71,0.0,421.82,146.4
ITEM-0029793,ORD-015541,PROD-0024,2,2202.91,887.86,0.0,4405.82,2630.1
ITEM-0029794,ORD-015541,PROD-0052,3,664.45,239.02,0.0,1993.35,1276.29
ITEM-0029795,ORD-015541,PROD-0156,1,125.96,69.98,0.0,125.96,55.98
ITEM-0029796,ORD-015542,PROD-0177,3,54.51,20.88,2.73,155.34,92.7
ITEM-0029797,ORD-015543,PROD-0029,3,94.21,50.78,4.71,268.5,116.16
ITEM-0029798,ORD-015544,PROD-0023,3,362.29,143.59,0.0,1086.87,656.1
ITEM-0029799,ORD-015545,PROD-0126,3,107.32,41.55,5.37,305.85,181.2
ITEM-0029800,ORD-015546,PROD-0103,1,37.28,20.13,3.73,33.55,13.42
ITEM-0029801,ORD-015546,PROD-0154,1,38.97,24.91,3.9,35.07,10.16
ITEM-0029802,ORD-015546,PROD-0058,1,33.51,15.83,3.35,30.16,14.33
ITEM-0029803,ORD-015547,PROD-0028,2,178.41,95.75,0.0,356.82,165.32
ITEM-0029804,ORD-015548,PROD-0030,2,258.42,97.81,0.0,516.84,321.22
ITEM-0029805,ORD-015549,PROD-0009,1,1051.81,420.85,0.0,1051.81,630.96
ITEM-0029806,ORD-015550,PROD-0058,3,33.51,15.83,0.0,100.53,53.04
ITEM-0029807,ORD-015550,PROD-0028,1,178.41,95.75,0.0,178.41,82.66
ITEM-0029808,ORD-015550,PROD-0163,1,21.52,12.0,0.0,21.52,9.52
ITEM-0029809,ORD-015551,PROD-0004,3,918.1,642.56,0.0,2754.3,826.62
ITEM-0029810,ORD-015551,PROD-0005,2,1276.32,751.98,0.0,2552.64,1048.68
ITEM-0029811,ORD-015551,PROD-0044,2,157.86,79.55,0.0,315.72,156.62
ITEM-0029812,ORD-015551,PROD-0100,1,183.65,80.83,0.0,183.65,102.82
ITEM-0029813,ORD-015552,PROD-0122,1,57.35,21.1,0.0,57.35,36.25
ITEM-0029814,ORD-015553,PROD-0153,3,12.34,6.0,0.0,37.02,19.02
ITEM-0029815,ORD-015553,PROD-0146,1,128.48,85.55,0.0,128.48,42.93
ITEM-0029816,ORD-015554,PROD-0052,1,664.45,239.02,0.0,664.45,425.43
ITEM-0029817,ORD-015555,PROD-0081,1,926.79,338.8,0.0,926.79,587.99
ITEM-0029818,ORD-015556,PROD-0178,2,754.53,269.93,0.0,1509.06,969.2
ITEM-0029819,ORD-015557,PROD-0119,3,12.67,5.51,0.0,38.01,21.48
ITEM-0029820,ORD-015557,PROD-0009,3,1051.81,420.85,0.0,3155.43,1892.88
ITEM-0029821,ORD-015558,PROD-0029,3,94.21,50.78,0.0,282.63,130.29
ITEM-0029822,ORD-015559,PROD-0172,3,228.9,156.43,0.0,686.7,217.41
ITEM-0029823,ORD-015560,PROD-0173,2,178.09,70.26,0.0,356.18,215.66
ITEM-0029824,ORD-015560,PROD-0115,1,17.83,8.88,0.0,17.83,8.95
ITEM-0029825,ORD-015560,PROD-0112,2,10.27,7.01,0.0,20.54,6.52
ITEM-0029826,ORD-015561,PROD-0179,3,569.07,209.01,56.91,1536.48,909.45
ITEM-0029827,ORD-015561,PROD-0054,2,673.51,351.72,67.35,1212.32,508.88
ITEM-0029828,ORD-015562,PROD-0021,2,643.54,361.56,0.0,1287.08,563.96
ITEM-0029829,ORD-015562,PROD-0174,1,68.0,30.47,0.0,68.0,37.53
ITEM-0029830,ORD-015563,PROD-0150,2,176.47,91.59,35.29,282.36,99.18
ITEM-0029831,ORD-015564,PROD-0122,2,57.35,21.1,0.0,114.7,72.5
ITEM-0029832,ORD-015565,PROD-0106,2,51.35,26.03,2.57,97.56,45.5
ITEM-0029833,ORD-015565,PROD-0019,2,1468.09,545.63,73.4,2789.38,1698.12
ITEM-0029834,ORD-015566,PROD-0051,3,757.84,436.7,0.0,2273.52,963.42
ITEM-0029835,ORD-015566,PROD-0134,1,141.65,91.72,0.0,141.65,49.93
ITEM-0029836,ORD-015567,PROD-0101,2,10.51,4.9,0.0,21.02,11.22
ITEM-0029837,ORD-015567,PROD-0170,2,406.1,148.77,0.0,812.2,514.66
ITEM-0029838,ORD-015568,PROD-0147,3,130.44,86.16,0.0,391.32,132.84
ITEM-0029839,ORD-015569,PROD-0016,3,1106.41,602.49,0.0,3319.23,1511.76
ITEM-0029840,ORD-015570,PROD-0190,1,323.87,121.49,0.0,323.87,202.38
ITEM-0029841,ORD-015570,PROD-0097,3,236.1,106.01,0.0,708.3,390.27
ITEM-0029842,ORD-015571,PROD-0006,1,330.42,180.96,16.52,313.9,132.94
ITEM-0029843,ORD-015572,PROD-0030,2,258.42,97.81,25.84,465.16,269.54
ITEM-0029844,ORD-015573,PROD-0128,3,193.98,85.06,0.0,581.94,326.76
ITEM-0029845,ORD-015574,PROD-0199,3,500.93,242.75,0.0,1502.79,774.54
ITEM-0029846,ORD-015575,PROD-0078,3,403.87,182.94,0.0,1211.61,662.79
ITEM-0029847,ORD-015575,PROD-0042,2,37.56,21.85,0.0,75.12,31.42
ITEM-0029848,ORD-015575,PROD-0155,2,299.92,135.3,0.0,599.84,329.24
ITEM-0029849,ORD-015575,PROD-0011,2,908.06,554.12,0.0,1816.12,707.88
ITEM-0029850,ORD-015576,PROD-0186,2,178.64,112.52,0.0,357.28,132.24
ITEM-0029851,ORD-015577,PROD-0100,1,183.65,80.83,0.0,183.65,102.82
ITEM-0029852,ORD-015578,PROD-0034,1,31.1,21.54,0.0,31.1,9.56
ITEM-0029853,ORD-015578,PROD-0150,3,176.47,91.59,0.0,529.41,254.64
ITEM-0029854,ORD-015578,PROD-0137,3,166.68,109.1,0.0,500.04,172.74
ITEM-0029855,ORD-015578,PROD-0024,3,2202.91,887.86,0.0,6608.73,3945.15
ITEM-0029856,ORD-015579,PROD-0066,2,417.62,172.83,0.0,835.24,489.58
ITEM-0029857,ORD-015580,PROD-0083,2,430.7,156.43,0.0,861.4,548.54
ITEM-0029858,ORD-015580,PROD-0024,3,2202.91,887.86,0.0,6608.73,3945.15
ITEM-0029859,ORD-015581,PROD-0011,1,908.06,554.12,0.0,908.06,353.94
ITEM-0029860,ORD-015581,PROD-0082,2,193.03,135.78,0.0,386.06,114.5
ITEM-0029861,ORD-015581,PROD-0150,3,176.47,91.59,0.0,529.41,254.64
ITEM-0029862,ORD-015582,PROD-0097,3,236.1,106.01,23.61,637.47,319.44
ITEM-0029863,ORD-015582,PROD-0033,2,162.42,81.27,16.24,292.36,129.82
ITEM-0029864,ORD-015583,PROD-0089,2,770.94,316.34,154.19,1233.5,600.82
ITEM-0029865,ORD-015583,PROD-0069,3,415.71,294.23,83.14,997.71,115.02
ITEM-0029866,ORD-015583,PROD-0170,2,406.1,148.77,81.22,649.76,352.22
ITEM-0029867,ORD-015584,PROD-0078,2,403.87,182.94,0.0,807.74,441.86
ITEM-0029868,ORD-015584,PROD-0149,3,268.33,98.43,0.0,804.99,509.7
ITEM-0029869,ORD-015585,PROD-0008,1,257.48,142.33,0.0,257.48,115.15
ITEM-0029870,ORD-015585,PROD-0141,2,240.5,95.99,0.0,481.0,289.02
ITEM-0029871,ORD-015586,PROD-0164,2,327.47,160.69,0.0,654.94,333.56
ITEM-0029872,ORD-015587,PROD-0124,2,8.45,5.48,0.0,16.9,5.94
ITEM-0029873,ORD-015587,PROD-0143,3,147.1,55.66,0.0,441.3,274.32
ITEM-0029874,ORD-015587,PROD-0012,1,2351.29,854.43,0.0,2351.29,1496.86
ITEM-0029875,ORD-015587,PROD-0019,3,1468.09,545.63,0.0,4404.27,2767.38
ITEM-0029876,ORD-015588,PROD-0082,1,193.03,135.78,0.0,193.03,57.25
ITEM-0029877,ORD-015588,PROD-0129,1,225.93,89.48,0.0,225.93,136.45
ITEM-0029878,ORD-015588,PROD-0131,1,235.16,118.91,0.0,235.16,116.25
ITEM-0029879,ORD-015589,PROD-0068,2,77.59,47.71,7.76,139.66,44.24
ITEM-0029880,ORD-015589,PROD-0141,2,240.5,95.99,24.05,432.9,240.92
ITEM-0029881,ORD-015589,PROD-0006,1,330.42,180.96,33.04,297.38,116.42
ITEM-0029882,ORD-015589,PROD-0027,1,90.01,57.62,9.0,81.01,23.39
ITEM-0029883,ORD-015589,PROD-0065,2,989.99,433.0,99.0,1781.98,915.98
ITEM-0029884,ORD-015590,PROD-0014,2,639.1,406.85,0.0,1278.2,464.5
ITEM-0029885,ORD-015590,PROD-0130,1,61.86,25.24,0.0,61.86,36.62
ITEM-0029886,ORD-015591,PROD-0007,2,722.42,399.63,0.0,1444.84,645.58
ITEM-0029887,ORD-015592,PROD-0152,3,254.38,163.52,0.0,763.14,272.58
ITEM-0029888,ORD-015593,PROD-0152,2,254.38,163.52,0.0,508.76,181.72
ITEM-0029889,ORD-015594,PROD-0198,2,289.88,175.19,43.48,492.8,142.42
ITEM-0029890,ORD-015595,PROD-0018,2,1904.94,701.56,190.49,3428.9,2025.78
ITEM-0029891,ORD-015596,PROD-0036,1,82.73,41.9,0.0,82.73,40.83
ITEM-0029892,ORD-015596,PROD-0172,2,228.9,156.43,0.0,457.8,144.94
ITEM-0029893,ORD-015596,PROD-0085,1,566.01,307.0,0.0,566.01,259.01
ITEM-0029894,ORD-015596,PROD-0004,3,918.1,642.56,0.0,2754.3,826.62
ITEM-0029895,ORD-015596,PROD-0058,3,33.51,15.83,0.0,100.53,53.04
ITEM-0029896,ORD-015597,PROD-0120,2,60.87,22.41,0.0,121.74,76.92
ITEM-0029897,ORD-015598,PROD-0086,1,548.14,202.22,0.0,548.14,345.92
ITEM-0029898,ORD-015599,PROD-0077,1,734.34,321.57,36.72,697.62,376.05
ITEM-0029899,ORD-015599,PROD-0086,3,548.14,202.22,27.41,1562.19,955.53
ITEM-0029900,ORD-015599,PROD-0015,3,133.28,49.86,6.66,379.86,230.28
ITEM-0029901,ORD-015600,PROD-0095,1,210.91,137.71,21.09,189.82,52.11
ITEM-0029902,ORD-015601,PROD-0141,2,240.5,95.99,12.03,456.94,264.96
ITEM-0029903,ORD-015601,PROD-0012,1,2351.29,854.43,117.56,2233.73,1379.3
ITEM-0029904,ORD-015602,PROD-0172,2,228.9,156.43,11.45,434.9,122.04
ITEM-0029905,ORD-015603,PROD-0144,1,29.27,18.29,0.0,29.27,10.98
ITEM-0029906,ORD-015604,PROD-0015,3,133.28,49.86,0.0,399.84,250.26
ITEM-0029907,ORD-015604,PROD-0028,3,178.41,95.75,0.0,535.23,247.98
ITEM-0029908,ORD-015604,PROD-0086,1,548.14,202.22,0.0,548.14,345.92
ITEM-0029909,ORD-015604,PROD-0095,2,210.91,137.71,0.0,421.82,146.4
ITEM-0029910,ORD-015605,PROD-0171,1,222.3,111.96,0.0,222.3,110.34
ITEM-0029911,ORD-015605,PROD-0081,1,926.79,338.8,0.0,926.79,587.99
ITEM-0029912,ORD-015605,PROD-0088,3,568.95,356.46,0.0,1706.85,637.47
ITEM-0029913,ORD-015605,PROD-0163,2,21.52,12.0,0.0,43.04,19.04
ITEM-0029914,ORD-015605,PROD-0023,3,362.29,143.59,0.0,1086.87,656.1
ITEM-0029915,ORD-015606,PROD-0065,1,989.99,433.0,99.0,890.99,457.99
ITEM-0029916,ORD-015606,PROD-0159,1,270.31,96.88,27.03,243.28,146.4
ITEM-0029917,ORD-015607,PROD-0013,3,441.97,287.6,0.0,1325.91,463.11
ITEM-0029918,ORD-015608,PROD-0163,3,21.52,12.0,2.15,58.11,22.11
ITEM-0029919,ORD-015608,PROD-0051,1,757.84,436.7,75.78,682.06,245.36
ITEM-0029920,ORD-015608,PROD-0066,3,417.62,172.83,41.76,1127.58,609.09
ITEM-0029921,ORD-015608,PROD-0126,3,107.32,41.55,10.73,289.77,165.12
ITEM-0029922,ORD-015609,PROD-0145,1,117.19,76.02,0.0,117.19,41.17
ITEM-0029923,ORD-015609,PROD-0075,1,99.97,52.21,0.0,99.97,47.76
ITEM-0029924,ORD-015610,PROD-0122,2,57.35,21.1,0.0,114.7,72.5
ITEM-0029925,ORD-015611,PROD-0117,3,35.26,15.49,5.29,89.91,43.44
ITEM-0029926,ORD-015611,PROD-0097,1,236.1,106.01,35.41,200.69,94.68
ITEM-0029927,ORD-015612,PROD-0072,1,272.93,113.86,0.0,272.93,159.07
ITEM-0029928,ORD-015613,PROD-0104,1,24.34,12.08,0.0,24.34,12.26
ITEM-0029929,ORD-015614,PROD-0057,2,60.69,27.25,0.0,121.38,66.88
ITEM-0029930,ORD-015615,PROD-0127,2,177.0,98.63,0.0,354.0,156.74
ITEM-0029931,ORD-015616,PROD-0123,1,92.64,34.73,9.26,83.38,48.65
ITEM-0029932,ORD-015616,PROD-0038,1,78.94,29.22,7.89,71.05,41.83
ITEM-0029933,ORD-015616,PROD-0035,2,108.28,51.27,10.83,194.9,92.36
ITEM-0029934,ORD-015616,PROD-0127,3,177.0,98.63,17.7,477.9,182.01
ITEM-0029935,ORD-015616,PROD-0073,3,395.1,161.59,39.51,1066.77,582.0
